,Age,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,Gender_Female,Gender_Male,Customer Type_Loyal Customer,Customer Type_disloyal Customer,Type of Travel_Business travel,Type of Travel_Personal Travel,Class_Business,Class_Eco,Class_Eco Plus,satisfaction
0,-1.7337825576233519,-0.7393927031499916,0.1985880277554098,0.6360220407857627,0.1705147552759369,-1.5543249121420846,1.3444041197053074,-0.18169026340504468,1.1987540258442757,1.2472490064645676,0.4915395878325926,-0.2580655090588275,0.31944439474450675,0.5477257879703955,1.1535228617842044,1.3190424522233273,0.2701658334365154,0.06587687913910263,-1.0194389249637514,1.019438924963751,0.46980422031476887,-0.46980422031476904,-1.514167210630647,1.514167210630647,-0.9765254885258162,-0.8872310183668842,3.6078417103378553,0
1,-0.9420357485327918,-0.9621526898342249,0.1985880277554098,-0.6693079556960491,0.1705147552759369,0.019542183099246647,-1.6665793510792557,-0.18169026340504468,-1.8239499687199836,-1.7608884827475337,-1.8466508405465485,1.2674448893184778,-0.5260193760834778,-1.8148584879622953,0.30294682999051803,-1.7222697634899835,-0.3840657315993582,-0.256939107930617,-1.0194389249637514,1.019438924963751,-2.128191468061834,2.1281914680618335,0.6603189702654472,-0.6603189702654472,1.0238681376793382,-0.8872310183668842,-0.27712782699651867,0
2,-0.8760568477752452,-0.06418243240044895,-0.5536393501059915,-0.6693079556960491,-0.5389779851232452,-0.767391364521419,1.3444041197053074,1.2964678117546422,1.1987540258442757,1.2472490064645676,0.4915395878325926,-0.2580655090588275,0.31944439474450675,0.5477257879703955,0.30294682999051803,1.3190424522233273,-0.41132538014251957,-0.41834710146547677,0.9807682528591746,-0.9807682528591743,0.46980422031476887,-0.46980422031476904,0.6603189702654472,-0.6603189702654472,1.0238681376793382,-0.8872310183668842,-0.27712782699651867,1
3,-0.9420357485327918,-0.6384081758531391,-0.5536393501059915,1.2886870390266687,1.5895002360743014,1.5934092783405778,-0.9138334833831149,-0.9207693009848881,-1.0682739700789188,-1.0088541104445083,-1.0672540310868348,1.2674448893184778,-0.5260193760834778,-1.8148584879622953,0.30294682999051803,-0.9619417095616558,-0.11146924616774417,-0.17623511116318707,0.9807682528591746,-0.9807682528591743,0.46980422031476887,-0.46980422031476904,0.6603189702654472,-0.6603189702654472,1.0238681376793382,-0.8872310183668842,-0.27712782699651867,0
4,1.4332046787388883,-0.9829436219247533,0.1985880277554098,-0.016642957455143152,0.1705147552759369,0.019542183099246647,0.5916582520091667,1.2964678117546422,1.1987540258442757,-0.25681973814148307,-0.2878572216271211,0.5046896901298251,0.31944439474450675,-0.2398023040071681,-0.5476292018031683,-0.20161365563332814,-0.41132538014251957,-0.41834710146547677,-1.0194389249637514,1.019438924963751,0.46980422031476887,-0.46980422031476904,0.6603189702654472,-0.6603189702654472,1.0238681376793382,-0.8872310183668842,-0.27712782699651867,1
5,-0.8760568477752452,-0.02656074576044511,0.1985880277554098,0.6360220407857627,-0.5389779851232452,-1.5543249121420846,-1.6665793510792557,-0.9207693009848881,-1.8239499687199836,-1.7608884827475337,-0.2878572216271211,0.5046896901298251,0.31944439474450675,0.5477257879703955,0.30294682999051803,-1.7222697634899835,-0.41132538014251957,-0.41834710146547677,0.9807682528591746,-0.9807682528591743,0.46980422031476887,-0.46980422031476904,-1.514167210630647,1.514167210630647,-0.9765254885258162,1.126914312772467,-0.27712782699651867,0
6,0.509500068133235,0.06848351522482775,-0.5536393501059915,0.6360220407857627,-0.5389779851232452,0.019542183099246647,-0.9138334833831149,-0.9207693009848881,-1.0682739700789188,-1.0088541104445083,-0.2878572216271211,-0.2580655090588275,0.31944439474450675,-0.2398023040071681,1.1535228617842044,-0.9619417095616558,-0.16598854325406698,0.20038354041815248,-1.0194389249637514,1.019438924963751,0.46980422031476887,-0.46980422031476904,-1.514167210630647,1.514167210630647,-0.9765254885258162,1.126914312772467,-0.27712782699651867,0
7,0.8393945719209683,0.8199272036396413,0.9508154056168112,-0.016642957455143152,0.880007495675119,0.8064757307199122,1.3444041197053074,1.2964678117546422,1.1987540258442757,1.2472490064645676,1.2709363972923062,1.2674448893184778,1.1649081655724913,0.5477257879703955,1.1535228617842044,0.5587143982949996,-0.30228678596987396,-0.41834710146547677,0.9807682528591746,-0.9807682528591743,0.46980422031476887,-0.46980422031476904,0.6603189702654472,-0.6603189702654472,1.0238681376793382,-0.8872310183668842,-0.27712782699651867,1
8,0.11362666358795494,-0.3503052597415308,-1.305866727967393,-0.6693079556960491,-0.5389779851232452,-0.767391364521419,0.5916582520091667,-0.18169026340504468,-0.31259797143785395,-1.7608884827475337,-1.8466508405465485,-1.0208207082474803,-2.2169469177394467,0.5477257879703955,-2.2487812653905412,-0.9619417095616558,-0.41132538014251957,-0.41834710146547677,0.9807682528591746,-0.9807682528591743,0.46980422031476887,-0.46980422031476904,0.6603189702654472,-0.6603189702654472,1.0238681376793382,-0.8872310183668842,-0.27712782699651867,0
9,-1.2719302523205251,-0.14437602760677293,0.1985880277554098,-0.016642957455143152,0.1705147552759369,0.8064757307199122,-0.9138334833831149,-0.18169026340504468,-0.31259797143785395,-1.0088541104445083,-1.0672540310868348,-0.2580655090588275,0.31944439474450675,0.5477257879703955,-0.5476292018031683,-0.9619417095616558,-0.41132538014251957,-0.41834710146547677,-1.0194389249637514,1.019438924963751,-2.128191468061834,2.1281914680618335,0.6603189702654472,-0.6603189702654472,-0.9765254885258162,1.126914312772467,-0.27712782699651867,0
